,Date,Open,Low,High,Close,S/L
913,2010-05-19,249.5,244.85,252.92,248.34,Stoploss
914,2010-05-20,241.88,236.21,243.85,237.76,Stoploss
915,2010-05-21,232.82,231.35,244.5,242.32,Stoploss
916,2010-05-24,247.28,246.26,250.9,246.76,Stoploss
917,2010-05-25,239.35,237.16,246.76,245.22,Stoploss
918,2010-05-26,250.08,243.75,252.13,244.109,Stoploss
919,2010-05-27,250.6,249.11,253.89,253.35,Stoploss
920,2010-05-28,259.3881,253.35,259.4,256.88,Stoploss
921,2010-06-01,259.69,258.96,265.94,260.83,Stoploss
922,2010-06-02,264.54,260.335,264.8,263.95,Stoploss
923,2010-06-03,265.18,260.41,265.55,263.12,Stoploss
924,2010-06-04,258.21,254.63,261.9,255.965,Stoploss
925,2010-06-07,258.29,250.55,259.15,250.94,Stoploss
926,2010-06-08,253.24,245.65,253.8,249.33,Stoploss
927,2010-06-09,251.47,242.49,251.9,243.2,Stoploss
928,2010-06-10,244.84,242.2,250.98,250.51,Stoploss
929,2010-06-11,248.225,247.37,253.86,253.51,Stoploss
930,2010-06-14,255.96,254.01,259.15,254.28,Stoploss
931,2010-06-15,255.64,255.5,259.85,259.69,Stoploss
932,2010-06-16,261.1,260.6302,267.75,267.25,Stoploss
933,2010-06-17,270.6,269.5,272.9,271.87,Null
934,2010-06-18,272.25,271.42,275.0,274.074,Null
935,2010-06-21,277.69,268.73,279.01,270.17,Stoploss
936,2010-06-22,272.16,271.5,275.97,273.85,Null
937,2010-06-23,274.58,267.9,274.66,270.97,Stoploss
938,2010-06-24,271.0,268.1,273.195,269.0,Stoploss
939,2010-06-25,270.06,265.81,270.27,266.7,Stoploss
940,2010-06-28,266.93,264.52,269.75,268.3,Stoploss
941,2010-06-29,264.1205,254.3,264.39,256.17,Stoploss
942,2010-06-30,256.71,250.01,257.97,251.53,Stoploss
943,2010-07-01,254.3,243.22,254.8,248.48,Stoploss
944,2010-07-02,250.49,243.2,250.93,246.94,Stoploss
945,2010-07-06,251.0,246.16,252.8,248.63,Stoploss
946,2010-07-07,250.49,249.75,258.77,258.665,Stoploss
947,2010-07-08,262.48,254.89,262.9,258.09,Stoploss
948,2010-07-09,256.89,255.16,259.9,259.62,Stoploss
949,2010-07-12,258.53,254.86,261.85,257.285,Stoploss
950,2010-07-13,256.32,246.43,256.4,251.798,Stoploss
951,2010-07-14,249.38,249.0,255.8,252.727,Stoploss
952,2010-07-15,248.23,247.3,256.97,251.45,Stoploss
953,2010-07-16,253.18,248.41,254.97,249.9,Stoploss
954,2010-07-19,249.88,239.6,249.88,245.58,Stoploss
955,2010-07-20,242.9,240.01,252.9,251.89,Stoploss
956,2010-07-21,265.09,254.0,265.15,254.24,Stoploss
957,2010-07-22,257.68,255.31,260.0,259.024,Stoploss
958,2010-07-23,257.09,256.28,260.38,259.94,Stoploss
959,2010-07-26,260.0,257.71,260.0998,259.28,Stoploss
960,2010-07-27,260.87,260.3,264.8,264.08,Stoploss
961,2010-07-28,263.67,260.25,265.99,260.96,Stoploss
962,2010-07-29,260.71,256.1,262.65,258.11,Stoploss
963,2010-07-30,255.8925,254.9,259.7,257.25,Stoploss
964,2010-08-02,260.44,259.62,262.59,261.85,Stoploss
965,2010-08-03,261.01,259.42,263.26,261.93,Stoploss
966,2010-08-04,262.84,260.311,264.28,262.98,Stoploss
967,2010-08-05,261.73,260.55,263.18,261.7,Stoploss
968,2010-08-06,259.78,257.63,261.49,260.091,Stoploss
969,2010-08-09,261.48,259.57,262.15,261.75,Stoploss
970,2010-08-10,259.85,257.55,260.45,259.41,Stoploss
971,2010-08-11,255.4,249.81,255.69,250.19,Stoploss
972,2010-08-12,246.69,246.12,253.1,251.79,Stoploss
973,2010-08-13,251.65,249.09,251.88,249.1,Stoploss
974,2010-08-16,247.58,246.62,250.01,247.64,Stoploss
975,2010-08-17,250.08,249.2,254.63,251.97,Stoploss
976,2010-08-18,252.36,251.58,254.67,253.07,Stoploss
977,2010-08-19,252.84,248.68,253.48,249.88,Stoploss
978,2010-08-20,249.39,249.0,253.92,249.64,Stoploss
979,2010-08-23,251.79,245.25,252.0,245.8,Stoploss
980,2010-08-24,242.67,238.65,243.0,239.93,Stoploss
981,2010-08-25,238.04,237.2,243.99,242.89,Stoploss
982,2010-08-26,245.45,240.2778,245.75,240.28,Stoploss
983,2010-08-27,241.75,235.56,242.61,241.62,Stoploss
984,2010-08-30,240.76,240.6801,245.75,242.5,Stoploss
985,2010-08-31,241.85,240.35,244.56,243.1,Stoploss
986,2010-09-01,247.47,246.28,251.46,250.33,Stoploss
987,2010-09-02,251.2623,248.57,252.17,252.17,Stoploss
988,2010-09-03,255.09,254.5,258.78,258.77,Stoploss
989,2010-09-07,256.64,256.25,259.53,257.81,Stoploss
990,2010-09-08,259.78,259.1,264.3899,262.92,Stoploss
991,2010-09-09,265.04,262.92,266.52,263.07,Stoploss
992,2010-09-10,263.19,261.4,264.5,263.41,Stoploss
993,2010-09-13,265.82,265.76,268.28,267.04,Stoploss
994,2010-09-14,266.21,265.52,269.17,268.06,Stoploss
995,2010-09-15,268.17,267.84,270.38,270.22,Stoploss
996,2010-09-16,270.24,269.5,276.67,276.57,Null
997,2010-09-17,277.69,273.68,277.96,275.37,Null
998,2010-09-20,276.08,275.85,283.78,283.23,Null
999,2010-09-21,283.86,282.79,287.35,283.77,Null
1000,2010-09-22,282.71,282.41,287.98,287.75,Null
1001,2010-09-23,286.33,286.0,292.76,288.92,Null
1002,2010-09-24,292.1,290.55,293.53,292.32,Null
1003,2010-09-27,293.975,291.01,294.73,291.164,Null
1004,2010-09-28,291.77,275.0,291.77,286.86,Stoploss
1005,2010-09-29,287.23,286.0,289.81,287.37,Stoploss
1006,2010-09-30,289.0,281.25,290.0,283.75,Stoploss
1007,2010-10-01,283.75,281.35,286.58,282.52,Stoploss
1008,2010-10-04,281.6,277.77,282.9,278.64,Stoploss
1009,2010-10-05,282.0,281.82,289.45,288.94,Stoploss
1010,2010-10-06,289.59,285.26,291.99,289.19,Stoploss
1011,2010-10-07,290.3362,286.91,290.48,289.22,Stoploss
1012,2010-10-08,291.7129,290.0,294.5,294.07,Null
1013,2010-10-11,294.74,294.6,297.24,295.36,Null
1014,2010-10-12,295.41,292.49,299.5,298.54,Null
1015,2010-10-13,300.2,299.8,301.96,300.14,Null
1016,2010-10-14,301.69,300.4,302.47,302.31,Null
1017,2010-10-15,307.44,304.91,315.0,314.74,Null
1018,2010-10-18,318.47,314.29,319.0,318.0,Null
1019,2010-10-19,303.4,300.02,313.77,309.49,Stoploss
1020,2010-10-20,309.0,306.87,314.25,310.53,Stoploss
1021,2010-10-21,312.36,306.8,314.74,309.52,Stoploss
1022,2010-10-22,309.07,306.3,310.04,307.47,Stoploss
1023,2010-10-25,309.09,308.44,311.6,308.84,Stoploss
1024,2010-10-26,306.87,305.65,309.74,308.05,Stoploss
1025,2010-10-27,307.65,305.6,309.9,307.83,Stoploss
1026,2010-10-28,307.95,300.9,308.0,305.24,Stoploss
1027,2010-10-29,304.23,300.87,305.88,300.98,Stoploss
1028,2010-11-01,302.22,302.2,305.6,304.18,Stoploss
1029,2010-11-02,307.0,307.0,310.19,309.36,Stoploss
1030,2010-11-03,311.37,308.53,312.88,312.8,Stoploss
1031,2010-11-04,315.45,315.03,320.18,318.27,Null
1032,2010-11-05,317.99,316.75,319.57,317.13,Null
1033,2010-11-08,317.2,316.76,319.7702,318.62,Null
1034,2010-11-09,321.05,314.5,321.3,316.08,Stoploss
1035,2010-11-10,316.64,313.55,318.77,318.03,Null
1036,2010-11-11,315.0,314.25,318.4,316.655,Null
1037,2010-11-12,316.0,303.63,316.5,308.03,Stoploss
1038,2010-11-15,308.46,306.27,310.54,307.035,Stoploss
1039,2010-11-16,305.72,299.32,307.6,301.59,Stoploss
1040,2010-11-17,301.2,297.76,303.99,300.5,Stoploss
1041,2010-11-18,305.2,304.69,309.67,308.43,Stoploss
1042,2010-11-19,307.97,305.24,308.4,306.73,Stoploss
1043,2010-11-22,306.68,305.87,313.36,313.36,Stoploss
1044,2010-11-23,310.45,306.56,311.75,308.73,Stoploss
1045,2010-11-24,312.0,311.75,315.4,314.795,Stoploss
1046,2010-11-26,313.74,312.94,317.6999,315.0,Stoploss
1047,2010-11-29,315.5,311.38,317.48,316.87,Null
1048,2010-11-30,313.54,310.87,314.36,311.15,Stoploss
1049,2010-12-01,315.27,315.0,317.75,316.4,Stoploss
1050,2010-12-02,317.53,314.89,319.0,318.15,Null
1051,2010-12-03,317.01,316.34,318.65,317.44,Null
1052,2010-12-06,318.64,318.42,322.33,320.15,Null
1053,2010-12-07,323.8,318.12,323.99,318.21,Null
1054,2010-12-08,319.63,317.11,321.02,321.01,Null
1055,2010-12-09,322.1317,319.02,322.5,319.7575,Null
1056,2010-12-10,319.65,318.6,321.05,320.56,Null
1057,2010-12-13,324.37,321.0,325.06,321.67,Null
1058,2010-12-14,321.73,319.0,322.54,320.29,Null
1059,2010-12-15,320.0,319.19,323.0,320.36,Null
1060,2010-12-16,321.09,320.1,322.61,321.25,Null
1061,2010-12-17,321.63,320.23,321.79,320.61,Null
1062,2010-12-20,321.6,318.23,323.25,322.21,Null
1063,2010-12-21,323.0,322.05,324.39,324.205,Null
1064,2010-12-22,324.36,323.55,325.72,325.16,Null
1065,2010-12-23,325.0,323.17,325.15,323.6,Null
1066,2010-12-27,322.8519,321.52,325.44,324.68,Null
1067,2010-12-28,325.9102,325.06,326.66,325.47,Null
1068,2010-12-29,326.22,325.1,326.45,325.29,Null
1069,2010-12-30,325.48,323.05,325.51,323.66,Null
1070,2010-12-31,322.95,321.31,323.48,322.56,Stoploss
1071,2011-01-03,325.64,324.8365,330.26,329.57,Null
1072,2011-01-04,332.44,328.15,332.5,331.29,Null
1073,2011-01-05,329.55,329.5,334.34,334.0,Null
1074,2011-01-06,334.7194,332.9,335.25,333.73,Null
1075,2011-01-07,333.99,331.9,336.35,336.12,Null
1076,2011-01-10,338.83,337.17,343.23,342.455,Null
1077,2011-01-11,344.88,339.47,344.96,341.64,Null
1078,2011-01-12,343.25,342.0,344.43,344.42,Null
1079,2011-01-13,345.16,343.85,346.64,345.68,Null
1080,2011-01-14,345.89,344.44,348.48,348.48,Null
1081,2011-01-18,329.52,326.0,344.7625,340.65,Stoploss
1082,2011-01-19,348.35,336.88,348.6,338.84,Stoploss
1083,2011-01-20,336.43,330.12,338.3,332.68,Stoploss
1084,2011-01-21,333.77,326.63,334.88,326.72,Stoploss
1085,2011-01-24,326.87,326.72,337.45,337.45,Stoploss
1086,2011-01-25,336.33,334.57,341.44,341.4,Stoploss
1087,2011-01-26,342.96,341.5,345.6,343.85,Stoploss
1088,2011-01-27,343.78,342.83099999999996,344.6928,343.21,Stoploss
1089,2011-01-28,344.17,333.528,344.4,336.1,Stoploss
1090,2011-01-31,335.8,334.3,340.04,339.32,Stoploss
1091,2011-02-01,341.3,340.98,345.65,345.03,Stoploss
1092,2011-02-02,344.45,343.55,345.25,344.32,Stoploss
1093,2011-02-03,343.8,338.55,344.24,343.44,Stoploss
1094,2011-02-04,343.64,343.51,346.7,346.5,Null
1095,2011-02-07,347.89,347.64,353.25,351.88,Null
1096,2011-02-08,353.68,352.15,355.52,355.2,Null
1097,2011-02-09,355.19,354.87,359.0,358.16,Null
1098,2011-02-10,357.39,348.0,360.0,354.54,Stoploss
1099,2011-02-11,354.7526,353.5401,357.8,356.85,Null
1100,2011-02-14,356.79,356.71,359.48,359.18,Null
1101,2011-02-15,359.19,357.55,359.97,359.9,Null
1102,2011-02-16,360.8,360.5,364.9,363.13,Null
1103,2011-02-17,357.25,356.52,360.27,358.3,Stoploss
1104,2011-02-18,358.71,349.52,359.5,350.56,Stoploss
1105,2011-02-22,342.15,337.72,345.4,338.61,Stoploss
1106,2011-02-23,338.77,338.61,344.64,342.62,Stoploss
1107,2011-02-24,344.02,338.37,345.15,342.88,Stoploss
1108,2011-02-25,345.26,344.8,348.43,348.16,Stoploss
1109,2011-02-28,351.24,351.12,355.05,353.21,Stoploss
1110,2011-03-01,355.47,347.681,355.72,349.31,Stoploss
1111,2011-03-02,349.96,348.4,354.35,352.12,Stoploss
1112,2011-03-03,357.19,355.92,359.79,359.56,Stoploss
1113,2011-03-04,360.07,357.75,360.29,360.0,Stoploss
1114,2011-03-07,361.4,351.31,361.67,355.36,Stoploss
1115,2011-03-08,354.91,352.25,357.4,355.76,Stoploss
1116,2011-03-09,354.69,350.6,354.76,352.47,Stoploss
1117,2011-03-10,349.12,344.9,349.77,346.67,Stoploss
1118,2011-03-11,345.33,345.0,352.32,351.99,Stoploss
1119,2011-03-14,353.18,351.31,356.4844,353.56,Stoploss
1120,2011-03-15,342.1,340.1,347.84,345.43,Stoploss
1121,2011-03-16,342.0,326.26,343.0,330.01,Stoploss
1122,2011-03-17,336.83,330.6596,339.61,334.64,Stoploss
1123,2011-03-18,337.13,330.0,338.2,330.67,Stoploss
1124,2011-03-21,335.99,335.26,339.74,339.3,Stoploss
1125,2011-03-22,342.56,339.14,342.62,341.2,Stoploss
1126,2011-03-23,339.28,335.95,340.22,339.19,Stoploss
1127,2011-03-24,341.85,338.86,346.0,344.97,Stoploss
1128,2011-03-25,348.07,347.02,352.06,351.54,Stoploss
1129,2011-03-28,353.15,350.44,354.32,350.44,Stoploss
1130,2011-03-29,347.66,346.06,350.96,350.96,Stoploss
1131,2011-03-30,350.64,347.44,350.88,348.63,Stoploss
1132,2011-03-31,346.36,346.06,349.8,348.5075,Stoploss
1133,2011-04-01,351.11,343.3,351.5872,344.56,Stoploss
1134,2011-04-04,344.31,338.4,344.6,341.19,Stoploss
1135,2011-04-05,336.99,336.0,342.25,338.89,Stoploss
1136,2011-04-06,341.22,337.14,343.9,338.04,Stoploss
1137,2011-04-07,338.1,336.03,340.43,338.08,Stoploss
1138,2011-04-08,339.92,333.95,340.15,335.06,Stoploss
1139,2011-04-11,334.06,330.02,335.67,330.8,Stoploss
1140,2011-04-12,330.49,330.2,333.73,332.4,Stoploss
1141,2011-04-13,335.02,332.52,336.14,336.13,Stoploss
1142,2011-04-14,334.8,332.06,336.0,332.42,Stoploss
1143,2011-04-15,333.3,326.8,333.64,327.46,Stoploss
1144,2011-04-18,326.1,320.16,332.23,331.85,Stoploss
1145,2011-04-19,333.1,331.71,337.98,337.86,Stoploss
1146,2011-04-20,343.51,341.5,345.75,342.41,Stoploss
1147,2011-04-21,355.0,348.52,355.13,350.69599999999997,Stoploss
1148,2011-04-25,350.34,350.3,353.75,353.009,Stoploss
1149,2011-04-26,353.62,349.35,354.99,350.42,Stoploss
1150,2011-04-27,352.24,347.1,352.35,350.15,Stoploss
1151,2011-04-28,346.19,345.52,349.75,346.75,Stoploss
1152,2011-04-29,346.78,346.666,353.95,350.13,Stoploss
1153,2011-05-02,349.74,345.5,350.469,346.28,Stoploss
1154,2011-05-03,347.99,345.62,349.89,348.2,Stoploss
1155,2011-05-04,348.26,346.88,351.83,349.57,Stoploss
1156,2011-05-05,348.4,346.05,350.95,346.75,Stoploss
1157,2011-05-06,349.69,346.21,350.0,346.66,Stoploss
1158,2011-05-09,347.86,346.5276,349.2,347.6,Stoploss
1159,2011-05-10,348.89,346.66,349.69,349.45,Stoploss
1160,2011-05-11,349.02,345.24,350.0,347.23,Stoploss
1161,2011-05-12,346.12,342.27,347.12,346.57,Stoploss
1162,2011-05-13,345.66,340.35,346.25,340.5,Stoploss
1163,2011-05-16,339.2,332.6,341.22,333.3,Stoploss
1164,2011-05-17,332.0,330.73,336.14,336.14,Stoploss
1165,2011-05-18,336.47,336.0,341.05,339.87,Stoploss
1166,2011-05-19,342.08,338.67,342.414,340.53,Stoploss
1167,2011-05-20,339.56,335.02,340.95,335.22,Stoploss
1168,2011-05-23,329.97,329.42,335.98,334.4,Stoploss
1169,2011-05-24,335.5,331.34,335.899,332.19,Stoploss
1170,2011-05-25,333.43,332.85,338.56,336.78,Stoploss
1171,2011-05-26,335.97,334.435,336.89,335.0,Stoploss
1172,2011-05-27,334.8,334.31,337.63,337.41,Stoploss
1173,2011-05-31,341.1,341.0,347.83,347.83,Stoploss
1174,2011-06-01,348.87,344.65,352.13199999999995,345.51,Stoploss
1175,2011-06-02,346.5,344.3,347.98,346.102,Stoploss
1176,2011-06-03,343.18,342.01,345.33,343.44,Stoploss
1177,2011-06-06,344.84,337.81,347.05,338.04,Stoploss
1178,2011-06-07,338.17,331.9,338.22,332.04,Stoploss
1179,2011-06-08,331.78,330.65,334.8,332.24,Stoploss
1180,2011-06-09,333.25,330.75,333.67,331.49,Stoploss
1181,2011-06-10,330.55,325.51,331.66,325.9,Stoploss
1182,2011-06-13,327.2,325.07,328.31,326.6,Stoploss
1183,2011-06-14,330.0,329.31,333.25,332.44,Stoploss
1184,2011-06-15,329.75,324.88,330.3,326.75,Stoploss
1185,2011-06-16,326.9,318.33,328.6811,325.16,Stoploss
1186,2011-06-17,328.99,319.36,329.25,320.26,Stoploss
1187,2011-06-20,317.355,310.5,317.7,315.32,Stoploss
1188,2011-06-21,316.68,315.2,325.8,325.3,Stoploss
1189,2011-06-22,325.16,322.38,328.9,322.61,Stoploss
1190,2011-06-23,318.94,318.12,331.69,331.23,Stoploss
1191,2011-06-24,331.37,325.09,333.15,326.35,Stoploss
1192,2011-06-27,327.59,327.25,333.9,332.04,Stoploss
1193,2011-06-28,333.65,333.44,336.7,335.26,Stoploss
1194,2011-06-29,336.04,331.88,336.37,334.04,Stoploss
1195,2011-06-30,334.7,332.84,336.13,335.67,Stoploss
1196,2011-07-01,335.95,334.2,343.5,343.26,Stoploss
1197,2011-07-05,343.0,342.5,349.83,349.43,Stoploss
1198,2011-07-06,348.95,346.71,354.1,351.76,Stoploss
1199,2011-07-07,354.67,354.0,358.0,357.2,Stoploss
1200,2011-07-08,353.34,352.2,360.0,359.71,Stoploss
1201,2011-07-11,356.34,352.82,359.77,354.0,Stoploss
1202,2011-07-12,353.53,348.62,357.68,353.75,Stoploss
1203,2011-07-13,358.33,356.38,360.0,358.02,Stoploss
1204,2011-07-14,361.01,356.34,361.61,357.77,Stoploss
1205,2011-07-15,361.17,359.17,365.0,364.92,Null
1206,2011-07-18,365.43,365.28,374.65,373.8,Null
1207,2011-07-19,378.0,373.32,378.65,376.85,Null
1208,2011-07-20,396.12,386.0,396.27,386.9,Null
1209,2011-07-21,386.95,383.9,390.06,387.29,Null
1210,2011-07-22,388.32,387.75,395.05,393.3,Null
1211,2011-07-25,390.35,389.62,400.0,398.5,Null
1212,2011-07-26,400.0,399.68,404.5,403.41,Null
1213,2011-07-27,400.59,392.15,402.64,392.59,Stoploss
1214,2011-07-28,391.62,388.13,396.99,391.82,Stoploss
1215,2011-07-29,387.64,384.0,395.15,390.48,Stoploss
1216,2011-08-01,397.78,392.37,399.5,396.75,Stoploss
1217,2011-08-02,397.65,388.35,397.9,388.91,Stoploss
1218,2011-08-03,390.98,382.24,393.55,392.57,Stoploss
1219,2011-08-04,389.41,377.35,391.32,377.37,Stoploss
1220,2011-08-05,380.44,362.57,383.5,373.62,Stoploss
1221,2011-08-08,361.69,353.02,367.77,353.21,Stoploss
1222,2011-08-09,361.3,355.0,374.61,374.01,Stoploss
1223,2011-08-10,371.15,362.5,374.65,363.69,Stoploss
1224,2011-08-11,370.52,364.72,375.45,373.7,Stoploss
1225,2011-08-12,378.07,374.23,379.64,376.99,Stoploss
1226,2011-08-15,379.63,378.09,384.97,383.41,Stoploss
1227,2011-08-16,381.52,376.06,383.37,380.48,Stoploss
1228,2011-08-17,382.31,378.0,384.52,380.44,Stoploss
1229,2011-08-18,370.84,361.37,372.65,366.05,Stoploss
1230,2011-08-19,362.17,356.0,367.0,356.03,Stoploss
1231,2011-08-22,364.51,355.09,364.88,356.44,Stoploss
1232,2011-08-23,360.3,357.0,373.64,373.6,Stoploss
1233,2011-08-24,373.47,370.6,378.96,376.18,Stoploss
1234,2011-08-25,365.08,365.0,375.45,373.72,Stoploss
1235,2011-08-26,371.17,370.8008,383.8,383.58,Stoploss
1236,2011-08-29,388.18,388.0,391.5,389.97,Stoploss
1237,2011-08-30,388.25,386.21,391.84,389.99,Stoploss
1238,2011-08-31,390.57,381.86,392.08,384.83,Stoploss
1239,2011-09-01,385.82,380.72,387.3399,381.03,Stoploss
1240,2011-09-02,374.74,371.83,378.0,374.05,Stoploss
1241,2011-09-06,367.37,366.48,380.33,379.74,Stoploss
1242,2011-09-07,385.56,382.0,385.6,383.93,Stoploss
1243,2011-09-08,382.4,382.31,388.61,384.14,Stoploss
1244,2011-09-09,383.93,375.02,386.0,377.48,Stoploss
1245,2011-09-12,375.89,371.9,380.88,379.94,Stoploss
1246,2011-09-13,382.14,380.25,386.21,384.62,Stoploss
1247,2011-09-14,387.02,385.76,392.21,389.3,Stoploss
1248,2011-09-15,391.43,389.9,393.66,392.96,Stoploss
1249,2011-09-16,395.54,395.03,400.50300000000004,400.5,Stoploss
1250,2011-09-19,397.0,395.2045,413.23,411.63,Null
1251,2011-09-20,415.25,411.19,422.86,413.45,Null
1252,2011-09-21,419.64,412.0,421.59,412.14,Null
1253,2011-09-22,401.03,396.7,409.82,401.82,Stoploss
1254,2011-09-23,400.28,399.85,406.74,404.3,Stoploss
1255,2011-09-26,399.86,391.3,403.98,403.17,Stoploss
1256,2011-09-27,408.73,398.06,409.25,399.26,Stoploss
1257,2011-09-28,400.19,396.51,403.74,397.01,Stoploss
1258,2011-09-29,401.92,386.21,402.21,390.57,Stoploss
1259,2011-09-30,387.12,381.18,388.89,381.32,Stoploss
1260,2011-10-03,380.37,373.171,382.64,374.6,Stoploss
1261,2011-10-04,374.57,354.24,381.8,372.5,Stoploss
1262,2011-10-05,367.86,360.3,379.82,378.25,Stoploss
1263,2011-10-06,373.33,371.8045,384.78,377.37,Stoploss
1264,2011-10-07,375.78,368.48900000000003,377.74,369.8,Stoploss
1265,2011-10-10,379.09,378.21,388.81,388.81,Stoploss
1266,2011-10-11,392.57,391.5,403.18,400.29,Stoploss
1267,2011-10-12,407.34,400.14,409.25,402.19,Stoploss
1268,2011-10-13,404.98,402.85,408.43,408.43,Stoploss
1269,2011-10-14,416.83,415.27,422.0,422.0,Null
1270,2011-10-17,421.74,415.94,426.7,419.99,Stoploss
1271,2011-10-18,421.76,415.99,424.8067,422.24,Null
1272,2011-10-19,401.35,397.8,408.41900000000004,398.62,Stoploss
1273,2011-10-20,400.0,394.21,400.35,395.31,Stoploss
1274,2011-10-21,398.1,390.75,399.14,392.87,Stoploss
1275,2011-10-24,396.18,395.4,406.5,405.77,Stoploss
1276,2011-10-25,405.03,397.38,406.55,397.77,Stoploss
1277,2011-10-26,401.76,393.151,402.55,400.6,Stoploss
1278,2011-10-27,407.56,401.89,409.0,404.69,Stoploss
1279,2011-10-28,403.0,402.51,406.35,404.95,Stoploss
1280,2011-10-31,402.42,401.05,409.33,404.78,Stoploss
1281,2011-11-01,397.41,393.22,399.5,396.51,Stoploss
1282,2011-11-02,400.09,395.11,400.44,397.41,Stoploss
1283,2011-11-03,399.07,395.36,403.4,403.07,Stoploss
1284,2011-11-04,402.03,399.16,403.44,400.24,Stoploss
1285,2011-11-07,399.91,396.13,400.0,399.73,Stoploss
1286,2011-11-08,402.21,401.56,408.0,406.23,Stoploss
1287,2011-11-09,396.97,394.23,400.89,395.28,Stoploss
1288,2011-11-10,397.03,382.15,397.21,385.22,Stoploss
1289,2011-11-11,386.61,380.26,388.7,384.62,Stoploss
1290,2011-11-14,383.5201,378.2,385.25,379.26,Stoploss
1291,2011-11-15,380.8,379.45,389.5,388.83,Stoploss
1292,2011-11-16,389.25,384.32,391.14,384.77,Stoploss
1293,2011-11-17,383.98,375.5,384.58,377.41,Stoploss
1294,2011-11-18,378.92,374.88,379.99,374.94,Stoploss
1295,2011-11-21,370.4,365.91,371.68,369.01,Stoploss
1296,2011-11-22,371.02,370.94,377.93,376.51,Stoploss
1297,2011-11-23,374.51,366.88,375.84,366.99,Stoploss
1298,2011-11-25,368.42,363.32,371.15,363.57,Stoploss
1299,2011-11-28,372.35,370.33,376.72,376.12,Stoploss
1300,2011-11-29,375.84,370.2,378.83,373.2,Stoploss
1301,2011-11-30,381.29,378.3,382.276,382.2,Stoploss
1302,2011-12-01,382.54,380.75,389.0,387.93,Stoploss
1303,2011-12-02,389.83,388.58,393.6299,389.7,Stoploss
1304,2011-12-05,393.49,390.38800000000003,396.41,393.01,Stoploss
1305,2011-12-06,392.51,389.38,394.63,390.95,Stoploss
1306,2011-12-07,389.93,386.7625,390.94,389.09,Stoploss
1307,2011-12-08,391.45,390.23,395.5,390.66,Stoploss
1308,2011-12-09,392.85,391.03,394.04,393.62,Stoploss
1309,2011-12-12,391.68,389.45,393.9,391.84,Stoploss
1310,2011-12-13,393.0,387.1,395.4,388.81,Stoploss
1311,2011-12-14,386.7,377.68,387.38,380.19,Stoploss
1312,2011-12-15,383.33,378.31,383.74,378.94,Stoploss
1313,2011-12-16,380.36,379.57,384.15,381.02,Stoploss
1314,2011-12-19,382.47,380.48,384.85,382.21,Stoploss
1315,2011-12-20,387.76,387.26,396.1,395.95,Stoploss
1316,2011-12-21,396.69,392.01,397.3,396.445,Stoploss
1317,2011-12-22,397.0,396.1,399.13,398.55,Stoploss
1318,2011-12-23,399.69,399.495,403.59,403.33,Stoploss
1319,2011-12-27,403.1,403.02,409.09,406.53,Stoploss
1320,2011-12-28,406.89,401.34,408.25,402.64,Stoploss
1321,2011-12-29,403.4,400.51,405.65,405.12,Stoploss
1322,2011-12-30,403.51,403.49,406.28,405.0,Stoploss
